nuts_id,area
DEA36,760582500
DEA37,1795060776
DEA38,1318831915
DED2C,2395387155
DED2D,2110937396
DEF0D,1346139801
DEF0E,1017950739
DEF0F,766255610
EL412,781170677
EL413,905143668
DEA41,258870496
DEA42,970473967
DEA43,450706231
DEA44,1200359092
DEA45,1247223139
DED2E,1460105154
DED2F,1651690805
DED41,221130934
DEG01,270811726
DEG02,152580251
DEG03,115755395
DEG05,84354148
DEG06,993863844
DEG07,714050760
EL411,2163390007
DEA46,1150798309
DEA47,1246526857
DEA51,145094821
DEA52,279941954
DEA53,160683576
DEA54,228044572
DEA55,51687364
DED42,1826905349
DED43,2115348268
DEG09,927611366
DEG0A,1039279884
DEG0C,936193526
DK050,7946806297
DEA56,410623289
DEA57,1959617254
DEA58,1060260816
DEA59,712843653
DED44,1412880641
DED45,949090114
DED51,299170225
DEG0D,806427448
DEG0E,938116970
DEG0G,804752455
EE001,4331153062
DEA5A,1133836135
DEA5B,1328917399
DEA5C,543163793
DEB11,106805221
DED52,1651719194
DED53,2026948789
DEG0J,813996622
DEG0K,1152632434
DEG0L,845295703
DEB12,785971460
DEB13,640680008
DEB14,863083553
DEE01,246473038
DEE02,136391435
DEE03,201238605
DEE04,2304659395
DEG0M,569295929
DEG0Q,1251227839
DEG0R,1369057909
EE004,11204031789
DEB15,776326290
DEB17,815650022
DEB18,627954547
DEE05,1459829922
DEE06,1590253013
DEG0S,143390563
DEG0T,802831705
DEG0U,1008239724
DEG0V,461210447
EE008,17214852884
DEB1A,782187198
DEB1B,989612131
DEB1C,693453461
DEE07,2377531669
DEE08,1419421794
DK011,185454699
DK012,341663989
DK013,1458645779
DK014,591505808
DK021,812672864
EE009,9137680782
DEB1D,991366237
DEB21,117182767
DEB22,1170046865
DEE09,2108935683
DEE0A,1456665624
EE00A,3453660951
EL301,133596339
EL302,67377086
EL303,89187396
EL304,70730147
DEB23,1627780408
DEB24,911164533
DEE0B,1439352330
DEE0C,1433651560
DK022,6516027027
DE94H,659816776
DEA11,217505544
DEA12,233024602
DEA13,210668628
DEA14,137034029
DEA15,170471176
DEA16,90440836
DEA17,77061607
DEA18,73926180
DEA19,88938325
DEB25,1102285897
DEB31,44114183
DEB32,140839763
DEB33,82886023
DEB34,77648230
DEB35,97075658
DEB36,118115415
DEB37,61314723
DEE0D,2436948533
DEE0E,1943614764
DEF01,49414320
DEF02,113449811
DK031,3496037697
DEA1A,168861477
DEA1B,1233186255
DEA1C,407454820
DEA1D,577468465
DEA1E,563208052
DEB38,42837769
DEB39,109737481
DEB3A,71324528
DEB3B,587202271
DEB3C,593266345
DEB3D,643911158
DE91C,1755925514
DE922,1990158328
DE932,2059996677
DE933,1249709115
DE934,1225231487
EL641,2955092313
DE40I,3077245793
DE501,325768026
DE502,76964400
DE600,743368984
DE711,123364216
DE935,1326356931
DE936,651702024
DE937,2073464525
EL434,2378907598
EL511,4247519169
DE712,248703702
DE713,45245332
DE714,204460346
DE715,717692074
DE716,657432916
DE717,454131347
DE938,1882087597
DE939,1205418192
EL512,1798816931
EL513,2550474383
EL514,3467712729
EL642,4169102695
EL643,1868534439
DE718,481818486
DE719,1396954813
DE71A,220864025
DE71B,624868331
DE93A,1463353802
DE93B,789062008
DE941,62070843
DE942,112086439
DE943,103471986
DE944,120083924
DE945,107429799
EL515,2125599044
EL521,1703832174
EL653,6635641503
DE71C,356328935
DE71D,811015005
DE71E,1100991535
DE721,855982995
DE946,730801260
DE947,1295252459
DE948,1420697164
EL522,3684735544
EL523,2523303384
DE722,1065282813
DE723,738209191
DE724,1263140756
DE949,2883947030
DE94A,618753951
DE94B,981584244
DE94C,1067499219
EL524,2506139640
EL525,1522521617
EL526,3968704296
ES113,7274005439
DE725,1459017658
DE731,104668617
DE732,1380522983
DE733,1097454342
DE94D,1065640089
DE94E,2122333403
DE94F,813982481
DE94G,827136961
EL527,2933606044
ES111,7947002376
ES112,9858927940
DE734,1296127868
DE735,1538798969
EL531,5813433827
EL532,1722919535
EL644,4445784932
DE736,1847593393
DE737,1025393114
DE803,170569318
DE804,130705612
EL421,2709438355
EL533,1925501232
EL541,2642938186
EL645,2125907344
DE80J,5497797195
EL542,1514755854
EL543,4991658154
EL651,6581638636
DE80K,3429253328
EL611,6024036162
EL612,5390355193
EL652,2292998948
EL422,2586592993
EL431,2649620998
EL613,2637441648
DE408,1726834244
DE409,2158059190
DE80L,3172744782
DE80M,2124690661
EL432,1828766542
EL433,1493265977
EL621,406988823
EL622,635518398
DE40A,1807481871
DE40B,1222760423
DE80N,3793439011
DE923,798513956
DE925,1207728710
DE926,693694164
EL623,901890087
EL624,350979643
DE40C,2255507526
DE40D,2524861799
DE80O,4767082201
DE911,193205423
DE912,225682608
DE913,205196158
DE927,1401155645
DE928,675935429
EL631,5421682760
DE40E,2592390271
DE40F,2138664824
DE914,1568119629
DE916,969702618
DE917,675684728
DE929,2297055445
DE931,1550769772
EL632,3275576484
EL633,2618986802
DE40G,1655534942
DE40H,2103859192
DE918,1269187070
DE91A,535661351
DE91B,723402861
FRD13,6145777503
FI1DA,17097090791
FRB02,5933471199
FRD21,6025767799
FI1DB,21079526562
FRB03,6898094597
FRD22,6300474713
FI1DC,22901119122
FRB04,6159174432
FRF12,3533185563
FRB05,6419548499
FRF21,5243889166
FRB06,6811473201
FRF23,8196873343
FRF22,6025987924
FI1C2,5705857002
FI1C5,6874080281
FRC11,8800880914
FRC12,6876321716
FI1C6,6942263893
FRE11,5742158546
FRC13,8615905591
FRC14,7459993441
FRE12,6697222662
FI1C7,4937858932
FRC21,5254650112
FRE21,7410861652
FI1D5,5211463750
FI200,1462077805
FR101,105358749
FRC22,5050743420
FRE22,5891017110
FR102,5929085799
FRC23,5388696644
FRE23,6191530217
FI1D7,98968614535
FR103,2306479491
FR104,1819124579
FRC24,611550179
FRF11,4797366238
FI1D8,22688463191
FR105,175019041
FR106,237108175
FR107,244755604
FR108,1252672297
FRD11,5587428868
FRB01,7310028025
FRD12,6015243750
FI1D9,39155250841
ES419,10557899599
ES424,12212892675
ES220,10390675279
ES425,15365575796
ES613,13773127519
FI19A,7517474621
ES230,5046829207
ES431,21765681848
ES614,12648237859
FI19B,15548229539
ES241,15633171482
ES432,19865794477
ES615,10126544835
FI1B1,9521266006
FI1C1,10737124022
ES242,14808681323
ES511,7729730063
ES616,13496670327
ES512,5911237183
ES617,7311466473
ES243,17276667514
ES513,12169106824
ES618,14037033261
ES300,8030398290
ES514,6302491149
ES620,11316141120
ES630,19951005
ES640,13489433
ES703,267473574
ES704,1661338656
ES411,8051925284
ES521,5819567102
ES522,6633966946
ES705,1560197610
ES706,369242649
ES707,708742852
ES708,846734818
ES709,2034641264
ES523,10810480796
ES412,14291016062
ES531,655040406
ES532,3640937801
FI196,8256099227
ES413,15577765952
ES533,695855009
ES611,8779341299
FI198,19013280227
ES114,4492852149
ES414,8051580082
ES612,7439867615
FI199,14356715157
ES120,10603914172
ES415,12351307896
ES421,14924001542
ES130,5323467243
ES416,6925051718
ES422,19811297028
ES211,3039815651
ES417,10304321080
ES423,17140406220
ES212,1978754780
ES213,2212124535
ES418,8109416024
FRL02,5692556002
FRJ27,5781084846
FRL03,4296654497
FRH01,6981719559
FRI32,6874309014
FRJ28,3729634389
FRL04,5248891682
FRI33,6040628839
FRK11,7379320741
HR022,2022079310
HR023,1821147628
FRH02,6763655541
FRI34,7039346463
FRK12,5774555753
HR024,2029252115
HR025,4155410646
FRH03,6841851304
FRJ11,6343016711
FRK13,5004074619
HR028,4467432363
FRJ12,5874183713
FRK14,8012488686
HR026,2448038688
HR027,3621330287
FRH04,6828649212
FRJ13,6234793190
FRK21,5784496332
FRL05,6033261093
FRI11,9225121478
FRJ14,5174841864
FRK22,5566440284
FRL06,3578431962
FRI12,10080364308
FRJ15,4139627409
FRK23,6558991006
FRM01,4020737714
FRI13,9351640832
FRJ21,4910033327
FRK24,7876322357
FRM02,4708968444
FRY10,1684072590
FRI14,5386039402
FRJ22,8773708594
FRK25,4804965078
FRY20,1108025742
FRI15,7681070035
FRK26,3259255158
FRI21,5898590225
FRJ23,6360650060
FRJ24,6301318634
FRK27,6272409475
FRY30,83757151105
FRY40,2505645209
FRY50,368440585
HR021,2640037474
FRI22,5600986365
FRJ25,5226732822
FRK28,4839269533
FRG04,6245163075
FRI23,5556145451
FRJ26,4520902597
FRL01,6995442079
FRG05,6768994159
FRI31,5974070821
HU120,6388980254
HU231,4430626845
ITC14,2261306414
ITC15,1340688774
FRF33,6251931517
FRF34,5897282985
HU232,6062335560
ITC16,6896903716
ITC17,1512051553
FRG01,6939510605
HU233,3703010746
IE042,14281074448
ITC18,3561534447
ITC20,3260609509
FRG02,7172155009
HU311,7247311871
IE051,10232800613
ITC48,2972970560
ITC49,783994388
FRG03,5212865623
HU312,3636430755
HU313,2544606031
IE052,7200473992
ITC4A,1772693514
ITC4B,2340310959
HU321,6209409121
ITF11,5033375463
ITF12,1949430531
ITF13,1227524478
HR031,3576723806
HR032,5352194873
HU322,5582515014
IE053,12253311242
IE061,922904926
ITC4C,1577400202
ITC4D,404918863
HU323,5930618668
IE062,6891671721
ITC31,1154409579
ITC32,1548449862
ITC33,1834039279
HR033,3630296055
HU331,8443685539
IE063,6648538628
IS001,1048328587
ITC34,881324721
ITC41,1198316782
ITC42,1278556353
HU332,5629477829
HU333,4262241627
ITC43,806294689
ITC44,3199061372
HR034,2959886836
ITC46,2757080559
ITC47,4787998508
IE041,11514997841
HR035,4531067084
HR036,2809146440
FRF24,6259396154
HU211,4357798172
HU212,2265214823
IS002,101652314525
HR037,1770643296
HR050,641944353
HR061,728361724
HR062,1259860303
HU213,4463213546
HU221,4208420245
ITC11,6829258098
FRF31,5285299832
FRF32,6235266537
HR063,1748584579
HR064,1230488063
HU222,3336544488
HU223,3783170137
ITC12,2083714288
ITC13,912826101
HR065,3063134546
HU110,526090861
NO092,16427338095
NO093,2161868875
NO094,15292172945
NO081,454715779
NO060,42117867390
NO071,37981232766
NO072,26161829811
NO073,48569168225
NO0A1,9346396232
NO083,3992095985
NO084,5889023490
NO085,14690824037
NL416,1361128162
NL421,854770273
NL422,695610441
NL423,661436621
NO020,52071563436
ITH33,3610228757
ITH34,2478043866
ITH43,401232158
ITH44,210973700
ITH51,2586796674
ME000,13877547219
ITF47,3826112531
ITF48,1531830583
ITH52,3451737630
ITH53,2290314793
ITH54,2689514092
ITI43,5360110619
ITI44,2251518802
MK001,4062834053
MK002,3538324901
ITF51,6543478687
ITF52,3445827893
ITH55,3700881562
ITH56,2634802366
ITI45,3240507097
LI000,160088578
MK003,3606005167
MK004,2767739286
MK005,4908475294
ITF61,6654051002
ITF62,1719122048
ITH57,1858534384
ITH58,2376906000
ITH59,920927659
NL226,958148659
NL230,2411894268
NL321,1523210137
NL323,172924782
NL325,128361857
NL327,272642237
NL328,301568287
NL32A,115784437
ITF63,2392631736
ITF64,1141725517
ITF65,3179445965
ITI11,1155638468
ITI12,1775241676
ITI13,963499496
LT011,9733740602
LT021,5417725974
NL32B,896804584
NL341,748858737
NL342,1182690487
ITG11,2462292819
ITG12,4996598424
ITI14,3513007304
ITI15,366033782
LT022,8091133849
NL366,1496666845
NL411,1304573156
NL414,1457920926
NL415,960898233
ITG13,3245804981
ITG14,3046665024
ITI16,1215361759
ITI17,2445506494
LT023,4821605313
LT024,4466294285
NL350,1561806198
NL361,263715897
NL362,154021873
NL363,298095536
NL364,401644767
NL365,522371527
ITG15,2133006404
ITG16,2563287552
ITI18,3229464330
ITI19,3820527392
LT025,7879333218
MK006,2431562666
MK007,2310113556
MK008,1811371801
MT001,245605762
MT002,68145006
ITG17,3553284756
ITG18,1615500874
ITI1A,4505435950
LT026,8540712899
LT027,4405979407
NL112,273733465
NL114,769571466
NL115,1358593013
NL126,1007250443
NL127,1550330107
ITG19,2111584698
ITI21,6331000093
LT028,4348666902
NL128,1454074806
NL131,1061388073
NL132,922195636
NL133,694419492
NL211,1493585525
NL212,424970257
ITG2D,7690472272
ITI22,2123793105
ITI31,2507787034
LT029,7191679202
NL213,1503284077
NL221,1860868589
NL224,755389847
NL225,1561778532
ITG2E,5643847272
ITG2F,1250105771
ITI32,1962065984
ITI33,2773951308
ITI34,1224285494
ITI35,861457229
LU000,2595623150
ITF14,2589298631
ITF21,1529489578
ITF22,2913456938
ITG2G,2992114212
ITI41,3615745778
ITI42,2745857726
LV005,14546270833
ITF31,2641924554
ITF32,2070602625
ITG2H,6535886582
ITH35,2000120399
LV009,10740890459
ITF33,1173413336
ITF34,2791241739
ITH10,7397928629
ITH36,2117611458
ITH37,1665976543
LV00A,3439367007
LV00B,16059129631
ITF35,4926041856
ITF43,2442202810
ITH20,6206930888
ITH41,2274010142
ITH42,4881265858
ITF44,1840521179
ITF45,2760194874
ITF46,6964476969
ITH31,3095470493
ITH32,2723866794
RO317,5796207359
RO321,239181599
PL921,5761817769
PT1C3,6084644817
RO211,6623463640
RO322,1564707943
RO411,7417203693
PL922,5255390492
PT1C4,7396838621
PT1D1,2223366991
RO212,4985734614
RO412,5571191919
RO413,4946108442
PL923,3352133746
PT1D2,2706824344
PT1D3,4274117604
RO213,5478002980
RS122,4245835896
RS123,4011507174
RS124,2328745682
PL924,6505279734
PT200,2322767116
RO214,5896028549
RS125,1784639205
RS126,3259576458
PL925,6043721676
PT300,799971647
RO111,7536948385
RO215,8552516579
RS211,6141481874
RS212,2474421278
PL926,2535734868
PT111,2218898501
RO112,5360150693
RO216,5315106603
RS127,3477306538
PT112,1245282937
PT119,1451571916
RO113,6667084171
RO221,4765657312
RO222,6102051837
RO414,5508408648
PT11A,2041703163
PT11B,2923581514
RO114,6303937284
RO223,7082792804
RO415,5766989732
PT11C,1830653225
PT11D,4032353500
RO115,4416956932
RO224,4465542358
RO421,7745704674
PT11E,5542355787
PT150,4968439559
RO116,3866677528
RO225,8471196522
RO226,4855715410
RO422,8530065247
PT191,1648703006
PT192,4335573969
RO121,6256508638
RO311,6824056441
RO423,7073356869
PT193,2448596626
PT194,3236731590
RO122,5365670439
RO123,3708155900
RO312,5081953011
RO424,8684781267
PT195,5249984950
RO124,6641138077
RO313,4046617976
RS110,3234120528
RS121,2393769989
PT196,6302686894
PT1A0,1348604295
RO125,6708537022
RO314,3549367631
PL843,6234752217
PL911,517330319
PT1B0,1499885499
PT1C1,5228139227
RO126,5431298587
RO315,4452243289
RO316,4713459812
PL912,3122451051
PL913,2463070373
PT1C2,8539388078
PL227,1352392304
PL228,1577498521
PL229,879870385
PL22A,379783821
PL416,5786563462
PL721,5032177958
PL417,5996839595
PL523,4095836707
PL722,6676962595
PL418,4925941850
PL424,301131431
PL524,5316874053
PL811,5977811689
PL426,4367347675
PL613,2917237376
PL616,4051683437
PL823,3551237372
PL617,4004753287
PL618,3340865458
PL824,4463872771
NO0B1,378411067
PL427,10339524609
PL619,3657368827
PL842,8818719125
PL621,7335150015
PL841,5133347411
PL428,7443609230
PL431,6111685850
PL622,10328855074
PL812,9291622064
PL432,7877107240
PL514,291870398
PL623,6348625318
PL633,415573661
PL814,4220657214
PL515,5570559926
PL634,4309377169
PL815,5633701296
PL516,3472307041
PL636,5247343367
PL637,4103848888
PL821,5537772429
PL822,4293699475
PL517,4182235250
PL638,4100907095
PL711,293741824
NO0B2,60729838074
PL213,327108412
PL518,6430613659
PL712,2206736044
PL214,4053206701
PL22B,1801707008
PL22C,944861605
PL713,5970824994
PL217,2605113055
PL218,3526997184
PL411,6457514746
PL714,5667740298
NO0A2,33776744953
NO0A3,14331140611
PL219,2632507407
PL21A,2039848789
PL414,6397592587
PL415,261987531
PL715,4080960617
PL224,3046902921
PL225,2351656503
UA523,5037043962
TR632,14460470896
TR633,3197447128
TR711,4571780480
TR712,7996218676
TR713,7363907491
TR714,5393543252
TR715,6537439278
UA134,4622170002
UA135,4031374510
UA136,3221956082
UA332,9714850189
UA333,5199524066
UA531,4522686064
TR721,17121442844
TR722,28583750934
TR723,14081449499
TR811,3334744174
UA137,4807499424
UA141,4595779286
UA334,5417067382
UA411,6712222650
UA532,10757328636
TR812,4103608939
TR813,2097411851
TR821,13177517133
TR822,7488563463
TR823,5835647690
UA142,7221721259
UA143,4626509353
UA412,6090961811
UA413,7315714115
UA714,1865863394
UA715,2360188352
UA716,3174685665
TR831,9433574300
TR832,10070058980
TR833,12797419447
TR834,5700851135
TR901,4629780302
UA144,5213321908
UA145,10237381589
UA414,3791082587
UA421,5551426296
UA422,5222647838
UA721,1255722441
UA722,3888606834
TR902,5903103403
TR903,6785979783
TR904,3938213160
TR905,7366881680
TR906,6435599801
UA211,1743673509
UA212,4455681288
UA213,2457082859
UA423,4505027800
UA424,3508640326
UA425,3931425068
UA731,1486363168
UA732,2920011926
UA733,4969231833
TRA11,25332093530
TRA12,11740499430
TRA13,3742827480
TRA21,11381712159
TRA22,9957722712
UA214,2894107016
UA215,3130317071
UA426,7054347666
UA427,3562564610
UA431,4760920115
UA723,3571838879
UA724,2473467683
UA725,873574621
UA726,1870561319
TRA23,3476187620
TRA24,5125436528
TRB11,12111954682
TRB12,9335325106
TRB13,8264506197
UA216,5186653461
UA217,2637235487
UA432,6220988007
UA533,5345082544
UA611,6508816795
TRB14,7629517913
TRB21,20571023112
TRB22,8072179997
TRB23,8852777743
TRB24,6988941493
UA218,4002838867
UA221,1993077893
UA222,2142100090
UA433,6284186464
UA434,4496347288
UA612,3876005957
UA613,2891925838
TRC11,6845315928
TRC12,7529798007
TRC13,1361204363
TRC21,19298124724
TRC22,15205361455
UA223,2149775652
UA224,2086595074
UA225,5313902280
UA435,3645020222
UA441,1597481519
UA442,2917651787
UA614,2558627252
UA615,6905847272
TRC31,8700840423
TRC32,4662837919
TRC33,7002095345
TRC34,5472170452
UA111,6103343703
UA226,2694966366
UA227,6942031630
UA228,3366279130
UA443,2183597758
UA444,3878594565
UA445,3048057109
UA616,3642782206
UA617,1760350842
UA621,5283069947
UA112,5485663213
UA113,6276270603
UA311,5599409314
UA312,4807861144
UA446,3247473102
UA447,2470876289
UA448,1856204947
UA449,2711721569
UA622,4257593694
UA623,4518132951
UA114,10859044533
UA313,5733122185
UA314,3240079923
UA315,3471937267
UA44A,889258224
UA450,845561130
UA511,6888539078
UA624,6883600334
UA630,824419233
UA121,5189184171
UA122,3200928228
UA316,2424282861
UA317,6628569636
UA321,4463249463
UA512,5675379592
UA513,3146820581
UA514,3220751810
UA711,1457820294
UA712,2054502129
UA713,1844480469
UA123,3880950661
UA124,6496513659
UA322,4307760359
UA323,4688310398
UA324,6824548155
UA515,3858937921
UA516,3702843698
UA521,2635899710
TR611,20487043027
TR612,8942624367
TR613,7132229908
UA125,5080611875
UA131,4512843886
UA325,6766476056
UA331,4241122563
UA522,6160563567
TR621,13910605804
TR622,15348242025
TR631,5643149859
UA132,5908638712
UA133,4335755299
SE221,3035657606
SE224,11363077710
SK042,6750637494
RS225,2728968213
RS226,2760644790
RS227,1248285336
SE231,5713218233
SE331,59240102907
TR100,5344095122
TR211,6385634350
TR212,5920489854
RS228,3520958598
RS229,2230660678
TR213,6533849215
TR221,14370013237
TR331,13240539995
TR332,14733592998
TR333,12021004115
TR334,5367924525
TR411,10896646152
TR412,13904599622
TR413,4309718867
TR421,3600487217
TR422,4897802884
SE232,28866296522
SE332,105908645070
SI031,1334421889
TR521,40681327400
TR522,8868721915
SE311,21908303778
SE312,30399492101
SI032,2169547740
SI033,1040076744
SI034,2302439261
SI035,486710290
TR423,2572472188
TR424,8339925336
TR425,804919925
TR510,25462210388
SI036,967671486
SI037,2674598612
SI038,1455705365
TR222,9701262816
SE110,7057706996
SE313,19703454755
SI041,2334176855
SI042,2137454323
SI043,2326110796
TR310,11795918499
SI044,1044624198
SK010,2051864817
TR321,7803767523
TR322,11804842359
SE121,8627781282
SE321,23065449243
SK021,4145526825
TR323,12422592399
SE122,7043529692
SE322,54095216637
SK022,4500842683
RS213,3270431767
RS214,3018231752
SK023,6343056421
RS215,2614317982
RS216,2668061480
SK031,6806829509
RS217,3920065705
RS218,2386204488
SE123,12252908753
SE124,9686009753
SE125,5686548740
SE213,11628816791
SE214,3179793686
SK032,9452834712
RS221,3504909468
RS222,3864726975
SE211,11747031256
SK041,8970454975
RS223,3625326747
RS224,2767596444
SE212,9430181593
DEB1,8073090134
DEB2,4928460473
DE13,9400154475
DE72,5381633415
DEB3,6850663021
CZ02,10931366707
DE14,9135856040
DE73,8290559290
DEC0,2572309660
CZ03,17709347549
DE21,17531968169
DEG0,16200976658
DK01,2577270277
DE22,10325437383
DE80,23086282113
DK02,7328699892
CZ04,8650083329
DE23,9687974780
DE91,8121767964
DE24,7231199507
DE92,9064241681
DED2,7946057339
CZ05,12439814182
DE25,7246178033
DE93,15477152134
DED4,6525355308
DE26,8529419717
DE94,14992588036
DED5,3977838208
CZ06,13982210743
DEA1,5292115958
DE27,10031008385
DE30,893094688
DEA2,7366188468
DEE0,20554967371
CZ07,9233472195
CZ08,5429665766
DEA3,6918396494
DE40,29651085912
DE50,402732427
DEA4,6524958094
DEF0,15617898540
DE11,10554231303
DE60,743368984
DEA5,8014714632
CH07,2811986171
DE71,7443871068
CY00,9258640430
CZ01,496611032
DE12,6920519475
BE22,2426570854
BE23,3007612958
BE34,4461892955
UA822,10507684762
BE35,3677497714
CH01,8717717782
EL30,3817112262
UA823,11072626654
UA824,5243735718
BG31,19061149081
UA831,3320545483
UA832,3296172234
CH02,10061107668
UA833,7214926285
UA834,6222106490
BG32,14818292844
CH03,1957648344
EL42,5296031349
XK001,2082946154
XK002,2052110086
XK003,1659084783
